taxonomic_group	taxon_primer_hits	taxon_primer_misses	taxon_total_observed	total_filtered_seqs	fraction_total_filtered_sequences_mismatched	fraction_taxon_mismatched
d:Bacteria,p:Planctomycetes,c:SGST604,o:uncultured_microorganism		0	0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Planctomycetacia,o:uncultured	32.0000	0	32.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Planctomycetacia,o:Isosphaerales	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Planctomycetacia,o:Gemmatales	7.0000	0	7.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Pla4_lineage,o:uncultured_planctomycete	5.0000	0	5.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Pla4_lineage,o:uncultured_deep-sea_bacterium		0	0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Pla3_lineage,o:uncultured_planctomycete	12.0000	0	12.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Pla3_lineage,o:uncultured_organism		0	0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Pla3_lineage,o:marine_metagenome	138.0000	0	138.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Phycisphaerae,o:Tepidisphaerales		0	0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Phycisphaerae,o:S-70	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Phycisphaerae,o:Pla1_lineage	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Phycisphaerae,o:mle1-8	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:unidentified_marine_eubacterium		0	0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:unidentified_bacterium_wb1_D18	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:uncultured_planctomycete	58.0000	0	58.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:uncultured_Planctomycetales_bacterium		0	0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:uncultured_Planctomyces_sp.	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:uncultured_organism	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:uncultured_marine_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:uncultured_deep-sea_bacterium	6.0000	0	6.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:uncultured_Crater_Lake_bacterium_CL500-15	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:uncultured_bacterium	142.0000	0	142.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:metagenome	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:marine_metagenome	7.0000	0	7.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:OM190,o:hydrothermal_vent_metagenome	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Brocadiae,o:SM23-32		0	0	334279	0	0
d:Bacteria,p:Planctomycetes,c:Brocadiae,o:Brocadiales	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:BD7-11,o:uncultured_planctomycete	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:BD7-11,o:uncultured_Planctomycetales_bacterium	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:BD7-11,o:uncultured_Planctomycetaceae_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:BD7-11,o:uncultured_marine_bacterium		0	0	334279	0	0
d:Bacteria,p:Planctomycetes,c:BD7-11,o:uncultured_bacterium	7.0000	0	7.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:BD7-11,o:metagenome	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Planctomycetes,c:028H05-P-BN-P5,o:uncultured_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:PAUC34f,c:uncultured_organism,o:uncultured_organism	1.0000	0	1.0	334279	0	0
d:Bacteria,p:PAUC34f,c:uncultured_marine_bacterium,o:uncultured_marine_bacterium	179.0000	0	179.0	334279	0	0
d:Bacteria,p:PAUC34f,c:uncultured_gamma_proteobacterium,o:uncultured_gamma_proteobacterium		0	0	334279	0	0
d:Bacteria,p:PAUC34f,c:uncultured_Deferribacteres_bacterium,o:uncultured_Deferribacteres_bacterium	62.0000	0	62.0	334279	0	0
d:Bacteria,p:PAUC34f,c:uncultured_bacterium,o:uncultured_bacterium	252.0000	0	252.0	334279	0	0
d:Bacteria,p:PAUC34f,c:uncultured_bacterium_HF0500_16O16,o:uncultured_bacterium_HF0500_16O16	11.0000	0	11.0	334279	0	0
d:Bacteria,p:PAUC34f,c:uncultured_bacterium_HF0130_06E03,o:uncultured_bacterium_HF0130_06E03	80.0000	0	80.0	334279	0	0
d:Bacteria,p:PAUC34f,c:marine_metagenome,o:marine_metagenome	145.0000	0	145.0	334279	0	0
d:Bacteria,p:PAUC34f,c:hydrothermal_vent_metagenome,o:hydrothermal_vent_metagenome	13.0000	0	13.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:WWE3,o:metagenome	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:uncultured_organism		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:GWA2-38-13b		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:GW2011-GWA2-46-7		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:CG1-02-42-13	5.0000	0	5.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:Candidatus_Wolfebacteria		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:Candidatus_Terrybacteria		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:Candidatus_Nomurabacteria		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:Candidatus_Moranbacteria		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:Candidatus_Jorgensenbacteria		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:Candidatus_Colwellbacteria		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:Candidatus_Azambacteria		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Microgenomatia,o:Candidatus_Chisholmbacteria	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Kazania,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:uncultured_organism	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:uncultured_Clostridium_sp.		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:uncultured_bacterium	16.0000	0	16.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:JGI_0000069-P22	16.0000	0	16.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:Candidatus_Peribacteria	9.0000	0	9.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:Candidatus_Peregrinibacteria_bacterium_GW2011_GWA2_47_7		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:Candidatus_Peregrinibacteria	68.0000	0	68.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:Candidatus_Abawacabacteria	7.0000	0	7.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:CPR2,o:uncultured_microorganism		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Berkelbacteria,o:uncultured_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Berkelbacteria,o:metagenome	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Berkelbacteria,o:Berkelbacteria_bacterium_GW2011_GWA2_38_9	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Patescibacteria,c:Berkelbacteria,o:Berkelbacteria_bacterium_GW2011_GWA2_35_9		0	0	334279	0	0
d:Bacteria,p:Patescibacteria,c:ABY1,o:Candidatus_Jacksonbacteria		0	0	334279	0	0
d:Bacteria,p:Omnitrophicaeota,c:uncultured_organism,o:uncultured_organism		0	0	334279	0	0
d:Bacteria,p:Omnitrophicaeota,c:uncultured_Omnitrophica_bacterium,o:uncultured_Omnitrophica_bacterium		0	0	334279	0	0
d:Bacteria,p:Omnitrophicaeota,c:PVC_group_bacterium_(ex_Bugula_neritina_AB1),o:PVC_group_bacterium_(ex_Bugula_neritina_AB1)	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Omnitrophicaeota,c:Omnitrophia,o:uncultured_organism	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Omnitrophicaeota,c:Omnitrophia,o:Omnitrophales	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Omnitrophicaeota,c:metagenome,o:metagenome		0	0	334279	0	0
d:Bacteria,p:Nitrospirae,c:Thermodesulfovibrionia,o:uncultured	29.0000	0	29.0	334279	0	0
d:Bacteria,p:Nitrospirae,c:Nitrospira,o:Nitrospirales	150.0000	0	150.0	334279	0	0
d:Bacteria,p:Nitrospirae,c:BMS9AB35,o:uncultured_delta_proteobacterium_GR-296.I.86		0	0	334279	0	0
d:Bacteria,p:Nitrospirae,c:BMS9AB35,o:uncultured_delta_proteobacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Nitrospirae,c:BMS9AB35,o:uncultured_bacterium_GR-296.I.52		0	0	334279	0	0
d:Bacteria,p:Nitrospirae,c:BMS9AB35,o:uncultured_bacterium	10.0000	0	10.0	334279	0	0
d:Bacteria,p:Nitrospirae,c:4-29-1,o:uncultured_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Nitrospinae,c:P9X2b3D02,o:uncultured_proteobacterium		0	0	334279	0	0
d:Bacteria,p:Nitrospinae,c:P9X2b3D02,o:uncultured_Nitrospinaceae_bacterium		0	0	334279	0	0
d:Bacteria,p:Nitrospinae,c:P9X2b3D02,o:uncultured_delta_proteobacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Nitrospinae,c:P9X2b3D02,o:uncultured_bacterium	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Nitrospinae,c:P9X2b3D02,o:Candidatus_Tectomicrobia_bacterium_RIFCSPLOWO2_12_FULL_69_37	36.0000	0	36.0	334279	0	0
d:Bacteria,p:Nitrospinae,c:MT5B39,o:uncultured_bacterium	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Modulibacteria,c:Moduliflexia,o:Moduliflexales	12.0000	0	12.0	334279	0	0
d:Bacteria,p:MAT-CR-M4-B07,c:uncultured_organism,o:uncultured_organism		0	0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:unidentified_marine_bacterioplankton,o:unidentified_marine_bacterioplankton	52.0000	0	52.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_Marinimicrobia_bacterium_HF4000_22B16,o:uncultured_Marinimicrobia_bacterium_HF4000_22B16	51.0000	0	51.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_marine_microorganism,o:uncultured_marine_microorganism	23.0000	0	23.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_gamma_proteobacterium,o:uncultured_gamma_proteobacterium	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_Fibrobacteres/Acidobacteria_group_bacterium,o:uncultured_Fibrobacteres/Acidobacteria_group_bacterium	126.0000	0	126.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_eubacterium_OCS307,o:uncultured_eubacterium_OCS307	7.0000	0	7.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_delta_proteobacterium,o:uncultured_delta_proteobacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_Deferribacteres_bacterium,o:uncultured_Deferribacteres_bacterium	7.0000	0	7.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_Candidatus_Marinimicrobia_bacterium,o:uncultured_Candidatus_Marinimicrobia_bacterium	512.0000	0	512.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_bacterium_MB13C05,o:uncultured_bacterium_MB13C05	27.0000	0	27.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_bacterium_FPPU_33B15,o:uncultured_bacterium_FPPU_33B15		0	0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:Marinimicrobia_bacterium_SCGC_AAA003-L08,o:Marinimicrobia_bacterium_SCGC_AAA003-L08	10.0000	0	10.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:Marinimicrobia_bacterium_JGI_0000113-D11,o:Marinimicrobia_bacterium_JGI_0000113-D11	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:hypersaline_lake_metagenome,o:hypersaline_lake_metagenome		0	0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:Candidatus_Marinimicrobia_bacterium_CG1_02_48_14,o:Candidatus_Marinimicrobia_bacterium_CG1_02_48_14	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:Alteromonas_macleodii,o:Alteromonas_macleodii	112.0000	0	112.0	334279	0	0
d:Bacteria,p:Margulisbacteria,c:uncultured_prokaryote,o:uncultured_prokaryote	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Margulisbacteria,c:uncultured_organism,o:uncultured_organism	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Margulisbacteria,c:uncultured_marine_cyanobacterium,o:uncultured_marine_cyanobacterium	52.0000	0	52.0	334279	0	0
d:Bacteria,p:Margulisbacteria,c:uncultured_marine_bacterium,o:uncultured_marine_bacterium	78.0000	0	78.0	334279	0	0
d:Bacteria,p:Margulisbacteria,c:uncultured_Candidatus_Marinimicrobia_bacterium,o:uncultured_Candidatus_Marinimicrobia_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Margulisbacteria,c:uncultured_bacterium,o:uncultured_bacterium	403.0000	0	403.0	334279	0	0
d:Bacteria,p:Margulisbacteria,c:metagenome,o:metagenome	125.0000	0	125.0	334279	0	0
d:Bacteria,p:Margulisbacteria,c:marine_metagenome,o:marine_metagenome	30.0000	0	30.0	334279	0	0
d:Bacteria,p:Margulisbacteria,c:Candidatus_Margulisbacteria_bacterium_GWF2_35_9,o:Candidatus_Margulisbacteria_bacterium_GWF2_35_9	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Lentisphaerae,c:Oligosphaeria,o:SS1-B-02-17	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Lentisphaerae,c:Oligosphaeria,o:P.palmC41	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Lentisphaerae,c:Oligosphaeria,o:Oligosphaerales	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Lentisphaerae,c:Lentisphaeria,o:Victivallales	19.0000	0	19.0	334279	0	0
d:Bacteria,p:Lentisphaerae,c:Lentisphaeria,o:Lentisphaerales	31.0000	0	31.0	334279	0	0
d:Bacteria,p:LCP-89,c:uncultured_candidate_division_KSB1_bacterium,o:uncultured_candidate_division_KSB1_bacterium		0	0	334279	0	0
d:Bacteria,p:LCP-89,c:uncultured_bacterium,o:uncultured_bacterium	13.0000	0	13.0	334279	0	0
d:Bacteria,p:Latescibacteria,c:uncultured_prokaryote,o:uncultured_prokaryote		0	0	334279	0	0
d:Bacteria,p:Latescibacteria,c:uncultured_Latescibacteria_bacterium,o:uncultured_Latescibacteria_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Latescibacteria,c:uncultured_delta_proteobacterium,o:uncultured_delta_proteobacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Latescibacteria,c:uncultured_bacterium,o:uncultured_bacterium	29.0000	0	29.0	334279	0	0
d:Bacteria,p:Latescibacteria,c:Latescibacteria,o:Latescibacterales	175.0000	0	175.0	334279	0	0
d:Bacteria,p:Kiritimatiellaeota,c:Kiritimatiellae,o:WCHB1-41	49.0000	0	49.0	334279	0	0
d:Bacteria,p:Kiritimatiellaeota,c:Kiritimatiellae,o:113B434		0	0	334279	0	0
d:Bacteria,p:Hydrothermae,c:uncultured_bacterium,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Hydrogenedentes,c:Hydrogenedentia,o:Hydrogenedentiales	17.0000	0	17.0	334279	0	0
d:Bacteria,p:Halanaerobiaeota,c:Halanaerobiia,o:Halanaerobiales	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:S0134_terrestrial_group,o:uncultured_Gemmatimonadetes_bacterium		0	0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:S0134_terrestrial_group,o:uncultured_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:PAUC43f_marine_benthic_group,o:uncultured_sediment_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:PAUC43f_marine_benthic_group,o:uncultured_Gemmatimonadetes_bacterium	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:PAUC43f_marine_benthic_group,o:uncultured_bacterium	54.0000	0	54.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:MD2902-B12,o:uncultured_organism	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:MD2902-B12,o:uncultured_microorganism	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:MD2902-B12,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:Longimicrobia,o:Longimicrobiales	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales	14.0000	0	14.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_sediment_bacterium	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_organism	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_marine_microorganism	35.0000	0	35.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_Gemmatimonadetes_bacterium	101.0000	0	101.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_Gemmatimonadales_bacterium_HF0200_36I24	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_Gemmatimonadales_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_deep-sea_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_BD2-11_clade_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_bacterium_AD66-C11	11.0000	0	11.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_bacterium_AD254-A9	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_actinobacterium_HF0500_01C15	35.0000	0	35.0	334279	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:metagenome	1.0000	0	1.0	334279	0	0
d:Bacteria,p:GAL15,c:uncultured_bacterium,o:uncultured_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Fusobacteria,c:Fusobacteriia,o:Fusobacteriales	17.0000	0	17.0	334279	0	0
d:Bacteria,p:Firmicutes,c:uncultured,o:anaerobic_digester_metagenome		0	0	334279	0	0
d:Bacteria,p:Firmicutes,c:Negativicutes,o:Selenomonadales	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Firmicutes,c:Limnochordia,o:Limnochordales	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Firmicutes,c:Clostridia,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Firmicutes,c:Clostridia,o:NRB23	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Firmicutes,c:Clostridia,o:MBA03	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Firmicutes,c:Clostridia,o:DTU014	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Firmicutes,c:Clostridia,o:D8A-2		0	0	334279	0	0
d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridia_Incertae_Sedis	5.0000	0	5.0	334279	0	0
d:Bacteria,p:Firmicutes,c:BRH-c20a,o:uncultured_Peptococcaceae_bacterium		0	0	334279	0	0
d:Bacteria,p:Firmicutes,c:BRH-c20a,o:Clostridiaceae_bacterium_BRH_c20a		0	0	334279	0	0
d:Bacteria,p:Fibrobacteres,c:Chitinivibrionia,o:uncultured	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Fibrobacteres,c:Chitinivibrionia,o:Chitinivibrionia_Incertae_Sedis	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Fibrobacteres,c:Chitinivibrionia,o:Chitinivibrionales		0	0	334279	0	0
d:Bacteria,p:FCPU426,c:uncultured_bacterium,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:FBP,c:uncultured_organism,o:uncultured_organism		0	0	334279	0	0
d:Bacteria,p:FBP,c:uncultured_bacterium,o:uncultured_bacterium	3.0000	0	3.0	334279	0	0
d:Bacteria,p:FBP,c:metagenome,o:metagenome	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Epsilonbacteraeota,c:Campylobacteria,o:Nautiliales		0	0	334279	0	0
d:Bacteria,p:Entotheonellaeota,c:Entotheonellia,o:Entotheonellales	13.0000	0	13.0	334279	0	0
d:Bacteria,p:Elusimicrobia,c:Rs-M47,o:uncultured_delta_proteobacterium		0	0	334279	0	0
d:Bacteria,p:Elusimicrobia,c:Rs-M47,o:uncultured_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Elusimicrobia,c:Lineage_IIc,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Elusimicrobia,c:Lineage_IIb,o:uncultured_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Elusimicrobia,c:Endomicrobia,o:Endomicrobiales		0	0	334279	0	0
d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88		0	0	334279	0	0
d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MD2894-B20		0	0	334279	0	0
d:Bacteria,p:Elusimicrobia,c:4-29,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Dictyoglomi,c:Dictyoglomia,o:Dictyoglomales		0	0	334279	0	0
d:Bacteria,p:Dependentiae,c:Babeliae,o:Babeliales	95.0000	0	95.0	334279	0	0
d:Bacteria,p:Deinococcus-Thermus,c:Deinococci,o:Thermales		0	0	334279	0	0
d:Bacteria,p:Deinococcus-Thermus,c:Deinococci,o:Deinococcales	22.0000	0	22.0	334279	0	0
d:Bacteria,p:Deferribacteres,c:Deferribacteres,o:Deferribacterales	11.0000	0	11.0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Sericytochromatia,o:uncultured_bacterium	6.0000	0	6.0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Thermosynechococcales		0	0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Synechococcales	56.0000	0	56.0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Pseudanabaenales		0	0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Phormidesmiales	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Oxyphotobacteria_Incertae_Sedis	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Nostocales	17.0000	0	17.0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Limnotrichales	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Leptolyngbyales		0	0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Fr127		0	0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Eurycoccales	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Vampirovibrionales	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Obscuribacterales		0	0	334279	0	0
d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Caenarcaniphilales	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Coprothermobacteraeota,c:Coprothermobacteria,o:Coprothermobacterales		0	0	334279	0	0
d:Bacteria,p:Cloacimonetes,c:Cloacimonadia,o:MSBL2	3.0000	0	3.0	334279	0	0
d:Bacteria,p:CK-2C2-2,c:uncultured_bacterium,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:TK17,o:uncultured_Chloroflexi_bacterium	5.0000	0	5.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:TK17,o:uncultured_bacterium	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:TK10,o:uncultured_soil_bacterium	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:TK10,o:Chloroflexi_bacterium_JEA33	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:SL56_marine_group,o:uncultured_Chloroflexi_bacterium		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:SL56_marine_group,o:uncultured_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:SHA-26,o:uncultured_soil_bacterium		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:SHA-26,o:uncultured_Dehalococcoides_sp.	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:SHA-26,o:uncultured_Chloroflexus_sp.	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:SHA-26,o:uncultured_Chloroflexi_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:SHA-26,o:uncultured_bacterium	10.0000	0	10.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:P2-11E,o:uncultured_bacterium	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:OLB14,o:uncultured_Chloroflexi_bacterium		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:N9D0,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:N9D0,o:marine_metagenome	62.0000	0	62.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Ktedonobacteria,o:Ktedonobacterales	13.0000	0	13.0	334279	0	0
