taxonomic_group	taxon_primer_hits	taxon_primer_misses	taxon_total_observed	total_filtered_seqs	fraction_total_filtered_sequences_mismatched	fraction_taxon_mismatched
d:Bacteria,p:Patescibacteria,c:Microgenomatia,o:Candidatus_Levybacteria		0	0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Microgenomatia,o:Candidatus_Gottesmanbacteria		0	0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Microgenomatia,o:Candidatus_Curtissbacteria		0	0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Microgenomatia,o:Candidatus_Collierbacteria		0	0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Kazania,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:uncultured_organism		0	0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:uncultured_marine_bacterium		0	0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:metagenome		0	0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:JGI_0000069-P22	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:Candidatus_Peribacteria	2.0000	0	2.0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:Candidatus_Peregrinibacteria	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:Candidatus_Abawacabacteria	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:Absconditabacteriales_(SR1)		0	0	18914	0	0
d:Bacteria,p:Patescibacteria,c:ABY1,o:Candidatus_Kuenenbacteria		0	0	18914	0	0
d:Bacteria,p:Patescibacteria,c:ABY1,o:Candidatus_Jacksonbacteria		0	0	18914	0	0
d:Bacteria,p:Patescibacteria,c:ABY1,o:Candidatus_Buchananbacteria		0	0	18914	0	0
d:Bacteria,p:Omnitrophicaeota,c:uncultured_organism,o:uncultured_organism		0	0	18914	0	0
d:Bacteria,p:Omnitrophicaeota,c:uncultured_Omnitrophica_bacterium,o:uncultured_Omnitrophica_bacterium		0	0	18914	0	0
d:Bacteria,p:Omnitrophicaeota,c:uncultured_deep-sea_bacterium,o:uncultured_deep-sea_bacterium		0	0	18914	0	0
d:Bacteria,p:Omnitrophicaeota,c:uncultured_bacterium,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Omnitrophicaeota,c:PVC_group_bacterium_(ex_Bugula_neritina_AB1),o:PVC_group_bacterium_(ex_Bugula_neritina_AB1)		0	0	18914	0	0
d:Bacteria,p:Omnitrophicaeota,c:Omnitrophia,o:uncultured_Omnitrophica_bacterium		0	0	18914	0	0
d:Bacteria,p:Omnitrophicaeota,c:Omnitrophia,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Omnitrophicaeota,c:Omnitrophia,o:Omnitrophales	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Nitrospirae,c:Thermodesulfovibrionia,o:uncultured		0	0	18914	0	0
d:Bacteria,p:Nitrospirae,c:Thermodesulfovibrionia,o:Thermodesulfovibrionales		0	0	18914	0	0
d:Bacteria,p:Nitrospirae,c:Nitrospira,o:Nitrospirales	2.0000	0	2.0	18914	0	0
d:Bacteria,p:Nitrospirae,c:BMS9AB35,o:uncultured_delta_proteobacterium		0	0	18914	0	0
d:Bacteria,p:Nitrospirae,c:BMS9AB35,o:uncultured_bacterium_GR-296.I.52		0	0	18914	0	0
d:Bacteria,p:Nitrospirae,c:BMS9AB35,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Nitrospirae,c:4-29-1,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Nitrospinae,c:P9X2b3D02,o:uncultured_Nitrospinaceae_bacterium		0	0	18914	0	0
d:Bacteria,p:Nitrospinae,c:P9X2b3D02,o:uncultured_delta_proteobacterium		0	0	18914	0	0
d:Bacteria,p:Nitrospinae,c:P9X2b3D02,o:uncultured_bacterium	6.0000	0	6.0	18914	0	0
d:Bacteria,p:Nitrospinae,c:Nitrospinia,o:Nitrospinales	84.0000	0	84.0	18914	0	0
d:Bacteria,p:Nitrospinae,c:MT5B39,o:uncultured_delta_proteobacterium		0	0	18914	0	0
d:Bacteria,p:Modulibacteria,c:Moduliflexia,o:Moduliflexales		0	0	18914	0	0
d:Bacteria,p:MAT-CR-M4-B07,c:uncultured_bacterium,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:unidentified_marine_bacterioplankton,o:unidentified_marine_bacterioplankton		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_marine_bacterium,o:uncultured_marine_bacterium	29.0000	0	29.0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_Fibrobacteres/Acidobacteria_group_bacterium,o:uncultured_Fibrobacteres/Acidobacteria_group_bacterium		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_eubacterium_OCS307,o:uncultured_eubacterium_OCS307	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_delta_proteobacterium,o:uncultured_delta_proteobacterium		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_Deferribacteres_bacterium,o:uncultured_Deferribacteres_bacterium	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_bacterium_MB13C05,o:uncultured_bacterium_MB13C05		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_bacterium_HF0500_01L02,o:uncultured_bacterium_HF0500_01L02		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_bacterium_FPPU_33B15,o:uncultured_bacterium_FPPU_33B15		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_bacterium_FGYC_13M19,o:uncultured_bacterium_FGYC_13M19		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:uncultured_bacterium_AD261-B2,o:uncultured_bacterium_AD261-B2		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:metagenome,o:metagenome	2.0000	0	2.0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:Marinimicrobia_bacterium_TCS57,o:Marinimicrobia_bacterium_TCS57		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:Marinimicrobia_bacterium_SCGC_AAA160-I06,o:Marinimicrobia_bacterium_SCGC_AAA160-I06		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:Marinimicrobia_bacterium_SCGC_AAA003-L08,o:Marinimicrobia_bacterium_SCGC_AAA003-L08	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:Marinimicrobia_bacterium_SCGC_AAA003-E22,o:Marinimicrobia_bacterium_SCGC_AAA003-E22		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:Marinimicrobia_bacterium_JGI_0000113-D11,o:Marinimicrobia_bacterium_JGI_0000113-D11		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:marine_metagenome,o:marine_metagenome	8.0000	0	8.0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:hypersaline_lake_metagenome,o:hypersaline_lake_metagenome		0	0	18914	0	0
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:hydrothermal_vent_metagenome,o:hydrothermal_vent_metagenome	7.0000	0	7.0	18914	0	0
d:Bacteria,p:Margulisbacteria,c:uncultured_organism,o:uncultured_organism		0	0	18914	0	0
d:Bacteria,p:Margulisbacteria,c:uncultured_marine_cyanobacterium,o:uncultured_marine_cyanobacterium		0	0	18914	0	0
d:Bacteria,p:Margulisbacteria,c:uncultured_marine_bacterium,o:uncultured_marine_bacterium		0	0	18914	0	0
d:Bacteria,p:Margulisbacteria,c:uncultured_Candidatus_Marinimicrobia_bacterium,o:uncultured_Candidatus_Marinimicrobia_bacterium		0	0	18914	0	0
d:Bacteria,p:Margulisbacteria,c:uncultured_candidate_division_ZB3_bacterium,o:uncultured_candidate_division_ZB3_bacterium		0	0	18914	0	0
d:Bacteria,p:Margulisbacteria,c:uncultured_bacterium,o:uncultured_bacterium	4.0000	0	4.0	18914	0	0
d:Bacteria,p:Margulisbacteria,c:metagenome,o:metagenome	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Margulisbacteria,c:marine_metagenome,o:marine_metagenome		0	0	18914	0	0
d:Bacteria,p:Lentisphaerae,c:Oligosphaeria,o:SS1-B-02-17		0	0	18914	0	0
d:Bacteria,p:Lentisphaerae,c:Oligosphaeria,o:P.palmC41	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Lentisphaerae,c:Oligosphaeria,o:Oligosphaerales		0	0	18914	0	0
d:Bacteria,p:Lentisphaerae,c:Lentisphaeria,o:Victivallales	5.0000	0	5.0	18914	0	0
d:Bacteria,p:Lentisphaerae,c:Lentisphaeria,o:Lentisphaerales	5.0000	0	5.0	18914	0	0
d:Bacteria,p:LCP-89,c:uncultured_bacterium,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:LCP-89,c:Calditrichaeota_bacterium_AABM5.125.24,o:Calditrichaeota_bacterium_AABM5.125.24		0	0	18914	0	0
d:Bacteria,p:Latescibacteria,c:uncultured_Verrucomicrobia_bacterium,o:uncultured_Verrucomicrobia_bacterium		0	0	18914	0	0
d:Bacteria,p:Latescibacteria,c:uncultured_Latescibacteria_bacterium,o:uncultured_Latescibacteria_bacterium		0	0	18914	0	0
d:Bacteria,p:Latescibacteria,c:uncultured_bacterium,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Latescibacteria,c:Latescibacteria,o:Latescibacterales		0	0	18914	0	0
d:Bacteria,p:Kiritimatiellaeota,c:Kiritimatiellae,o:WCHB1-41	15.0000	0	15.0	18914	0	0
d:Bacteria,p:Kiritimatiellaeota,c:Kiritimatiellae,o:metagenome		0	0	18914	0	0
d:Bacteria,p:Kiritimatiellaeota,c:Kiritimatiellae,o:Kiritimatiellales	2.0000	0	2.0	18914	0	0
d:Bacteria,p:Kiritimatiellaeota,c:Kiritimatiellae,o:113B434		0	0	18914	0	0
d:Bacteria,p:Hydrogenedentes,c:Hydrogenedentia,o:Hydrogenedentiales	5.0000	0	5.0	18914	0	0
d:Bacteria,p:Halanaerobiaeota,c:Halanaerobiia,o:Halanaerobiales		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:S0134_terrestrial_group,o:uncultured_soil_bacterium		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:S0134_terrestrial_group,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:PAUC43f_marine_benthic_group,o:uncultured_sponge_symbiont_PAUC51f		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:PAUC43f_marine_benthic_group,o:uncultured_sediment_bacterium		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:PAUC43f_marine_benthic_group,o:uncultured_bacterium	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:MD2902-B12,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:Longimicrobia,o:Longimicrobiales		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales	3.0000	0	3.0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_soil_bacterium		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_sediment_bacterium	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_proteobacterium		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_organism	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_marine_microorganism	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_marine_bacterium_Ant4D5		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_Gemmatimonadetes_bacterium	4.0000	0	4.0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_Gemmatimonadales_bacterium_HF0200_36I24		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_Gemmatimonadales_bacterium		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_forest_soil_bacterium		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_deep-sea_bacterium		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_bacterium_AD66-C11	2.0000	0	2.0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_bacterium_AD254-A9	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_bacterium	75.0000	0	75.0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:uncultured_actinobacterium		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:metagenome		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:BD2-11_terrestrial_group,o:Gemmatimonadetes_bacterium_SCGC_AAA240-J22		0	0	18914	0	0
d:Bacteria,p:Gemmatimonadetes,c:AKAU4049,o:uncultured_soil_bacterium		0	0	18914	0	0
d:Bacteria,p:GAL15,c:uncultured_bacterium,o:uncultured_bacterium	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Fusobacteria,c:Fusobacteriia,o:Fusobacteriales		0	0	18914	0	0
d:Bacteria,p:Firmicutes,c:Limnochordia,o:Limnochordales	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Firmicutes,c:Clostridia,o:Thermolithobacterales		0	0	18914	0	0
d:Bacteria,p:Firmicutes,c:Clostridia,o:MBA03		0	0	18914	0	0
d:Bacteria,p:Firmicutes,c:Clostridia,o:M55-D21		0	0	18914	0	0
d:Bacteria,p:Firmicutes,c:Clostridia,o:DTU014		0	0	18914	0	0
d:Bacteria,p:Firmicutes,c:Clostridia,o:D8A-2	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridia_Incertae_Sedis		0	0	18914	0	0
d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales	13.0000	0	13.0	18914	0	0
d:Bacteria,p:Fibrobacteres,c:Fibrobacteria,o:Fibrobacterales		0	0	18914	0	0
d:Bacteria,p:Fibrobacteres,c:Chitinivibrionia,o:uncultured		0	0	18914	0	0
d:Bacteria,p:Fervidibacteria,c:Fervidibacteria_bacterium_SCGC_AAA471-D06,o:Fervidibacteria_bacterium_SCGC_AAA471-D06		0	0	18914	0	0
d:Bacteria,p:FCPU426,c:uncultured_bacterium,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:FBP,c:uncultured_bacterium,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Epsilonbacteraeota,c:Campylobacteria,o:Nautiliales		0	0	18914	0	0
d:Bacteria,p:Epsilonbacteraeota,c:Campylobacteria,o:Campylobacterales	26.0000	0	26.0	18914	0	0
d:Bacteria,p:Entotheonellaeota,c:Entotheonellia,o:Entotheonellales		0	0	18914	0	0
d:Bacteria,p:Elusimicrobia,c:Rs-M47,o:uncultured_organism		0	0	18914	0	0
d:Bacteria,p:Elusimicrobia,c:Lineage_IIa,o:metagenome		0	0	18914	0	0
d:Bacteria,p:Elusimicrobia,c:Endomicrobia,o:Endomicrobiales		0	0	18914	0	0
d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:Lineage_IV		0	0	18914	0	0
d:Bacteria,p:Elusimicrobia,c:4-29,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Dependentiae,c:Babeliae,o:Babeliales	7.0000	0	7.0	18914	0	0
d:Bacteria,p:Deinococcus-Thermus,c:Deinococci,o:Thermales		0	0	18914	0	0
d:Bacteria,p:Deinococcus-Thermus,c:Deinococci,o:Deinococcales		0	0	18914	0	0
d:Bacteria,p:Deferribacteres,c:Deferribacteres,o:Deferribacterales		0	0	18914	0	0
d:Bacteria,p:Dadabacteria,c:Dadabacteriia,o:Dadabacteriales	5.0000	0	5.0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:SM1D11,o:uncultured		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:SHA-109,o:uncultured		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Sericytochromatia,o:unidentified		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Sericytochromatia,o:uncultured_soil_bacterium		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Sericytochromatia,o:uncultured_Desulfuromonadaceae_bacterium		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Sericytochromatia,o:uncultured_cyanobacterium		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Sericytochromatia,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Thermosynechococcales		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Synechococcales		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Pseudanabaenales		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Phormidesmiales	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Oxyphotobacteria_Incertae_Sedis		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Nostocales		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Oxyphotobacteria,o:Eurycoccales		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:MLE1-12,o:uncultured		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:ML635J-21,o:uncultured		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:ML635J-21,o:Azospirillum		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Vampirovibrionales		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Obscuribacterales		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Gastranaerophilales		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Cyanobacteria,o:uncultured		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Cyanobacteria,o:SubsectionV		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Cyanobacteria,o:SubsectionIV		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Cyanobacteria,o:SubsectionIII		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:Cyanobacteria,o:SubsectionI		0	0	18914	0	0
d:Bacteria,p:Cyanobacteria,c:4C0d-2,o:uncultured		0	0	18914	0	0
d:Bacteria,p:Coprothermobacteraeota,c:Coprothermobacteria,o:Coprothermobacterales		0	0	18914	0	0
d:Bacteria,p:Cloacimonetes,c:Cloacimonadia,o:Cloacimonadales		0	0	18914	0	0
d:Bacteria,p:CK-2C2-2,c:uncultured_bacterium,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Chrysiogenetes,c:Chrysiogenetes,o:Chrysiogenales		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:uncultured_bacterium,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:TK30,o:uncultured_Chloroflexi_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:TK30,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:TK17,o:uncultured_Chloroflexus_sp.		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:TK17,o:uncultured_Chloroflexi_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:TK17,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:TK10,o:uncultured_soil_bacterium	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:TK10,o:metagenome		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:TK10,o:marine_metagenome		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:SL56_marine_group,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:SHA-26,o:uncultured_soil_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:SHA-26,o:uncultured_Chloroflexus_sp.	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:SHA-26,o:uncultured_Chloroflexi_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:SHA-26,o:uncultured_bacterium	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:P2-11E,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:OLB14,o:uncultured_Chloroflexi_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:OLB14,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:OLB14,o:metagenome		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:OLB14,o:Chloroflexi_bacterium_OLB14		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:NLS2-31,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:N9D0,o:marine_metagenome	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Ktedonobacteria,o:MVP-21		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Ktedonobacteria,o:Ktedonobacterales	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Ktedonobacteria,o:C0119	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Ktedonobacteria,o:B12-WMSP1	2.0000	0	2.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:KD4-96,o:uncultured_soil_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:KD4-96,o:uncultured_Longilinea_sp.		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:KD4-96,o:uncultured_Chloroflexi_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:KD4-96,o:uncultured_bacterium	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:JG30-KF-CM66,o:uncultured_soil_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:JG30-KF-CM66,o:uncultured_Chloroflexi_bacterium	2.0000	0	2.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:JG30-KF-CM66,o:uncultured_Caldilinea_sp.		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:JG30-KF-CM66,o:uncultured_bacterium	6.0000	0	6.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:JG30-KF-CM66,o:uncultured_Anaerolineales_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:JG30-KF-CM66,o:metagenome	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:JG30-KF-CM66,o:marine_metagenome		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Gitt-GS-136,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:vadinBA26	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:t0.6.f	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:SPG12-343-353-B75		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:Sh765B-TzT-20		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:Sh765B-AG-111		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:S085	6.0000	0	6.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:RBG-13-46-9		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:Napoli-4B-65	2.0000	0	2.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:MSBL5	1.0000	0	1.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:H3.93		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:GIF9		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:GIF3	3.0000	0	3.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:FW22		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:FS117-23B-02		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:ER-E4-17		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:DscP2		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:Dehalococcoidales		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:661239		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:3051bac4-16		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermobaculales		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Elev-1554		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Chloroflexales		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:uncultured_bacterium		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:uncultured		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Thermoflexales	2.0000	0	2.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SJA-15		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:MSB-5E12		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:MSB-5B2		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:KZNMV-5-B42		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales		0	0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales	4.0000	0	4.0	18914	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:ADurb.Bin180		0	0	18914	0	0
